headline,label
India West Indies 2nd ODI Live Updates भारतवेस्ट इंडिज समर अनिर्णित,1
विरुष्काचं मुंबईत गवाक्ष स्वागत,0
औरंगाबाद महापौरपदाचा तिढा पूर्णविराम सुटला,2
सज्ञान व्यक्तींच्या विवाहात नासिका खुपसू नका सर्वोच्च न्यायालयाचा खाप पंचायतीला दणका,2
निकिता काळेचं मनमाडमध्ये गवाक्ष स्वागत,1
राणेंच्या भाजप प्रवेशाच्या चर्चेने सिंधुदुर्गातल्या सैन्यदल भाजपमध्ये उदासी,2
पतंगबाजी जिवावर बेतली वेगवेगळ्या घटनेत दोघांचा अखेर,2
सिंचनचा चिखल चुकून अठ्ठावीस प्रकल्पांचा व्यय वाढवला,2
मैत्रिणीच्या त्रासाला कंटाळून रेल्वेसमोर कब्जा घेऊन विद्यार्थीनीची आत्महत्या,2
बेळगावच्या मुलीमुळे बदलला आर्यलंडचा गर्भपाताचा चाल,2
# ThackerayTrailer Launch मेरा विचार लाखो लोगों के हत्या मे बहेगा,0
मनवाची नहलु इनिंग,0
तळेगावात शची कॉलेजमध्ये विद्यार्थ्याची क्रूर हत्या,2
शिल्पा शेट्टीविरोधात कोट्यवधी रुपयांना गंडवल्याचा गुन्हा दाखल,0
नाशिकमध्ये भाजपची मनसेशी काडीमोड युती जमा,2
शेतकऱ्यांचे अच्छे दिन सरकारनंतर हवामानही होणार मेहरबान,2
शो टाईम असाच रंगला बाईचा प्रकाशन महोत्सव,0
सावकारीला पकड घालण्यासाठी हेल्पलाईन सुरू करणार,2
नववर्षाच्या स्वागताला सचिननं मित्रांसाठी केला खुबी जेवण,1
सिंधूवर कौतुकाचा झाड राष्ट्रपतींसह पुष्कळ दिग्गजांनी केलं अभिनंदन,1
डोणी राज्याचं नेतृत्त्व करेन राज ठाकरे,2
देहभान रंगभूमीवर,0
हे आहेत रणवीरदीपिकाच्या लग्नाचे अधिकृत प्रतिमा,0
राष्ट्रकुल स्पर्धेत साक्षी मलिकला कांस्यपदक भारताची पदकसंख्या 50च्या अनुक्रमांक,1
धारदार शस्त्राने वार करून 19 वर्षीय तरूणाची संहार नाशिकमध्ये खळबळ,2
पांढरं सोनं रडवणार,2
गारपीटग्रस्तांना धैर्य 4 1000 कोटींचे पॅकेज,2
समारोप टायटॅनिकफेम लिओनार्डोला मिळाला ऑस्कर,0
राधिकाची आकांक्षा होणार पुरेपूर शनायाच्या येणार नाकीनऊ,0
आयुष्यावर बोलू अल्प,0
लातुरमध्ये २ विद्यार्थ्यांचा पाण्यात बुडून शेवट,2
VIDEO आठवलेंनी शरद पवारांकडेही सांगावा पाठवला आनंदराज आंबेडकरांचा खुलासा,2
नलिनी महात्मा गांधी जीवनदायी योजनेचं ख्याती बदललं स्पर्धा चांगली जन्म मुनी कपूर,0
महाराष्ट्रीयन आरक्षणामुळे आर्थिक बोझा पडला शिबाड मी रेडिमेड आहेमुनगंटीवार,2
म्हैसाळ गर्भपात प्रकरणी चार एजंटवर कारवाई,2
अनुरागचा उन्मादपणा महिला पत्रकाराचा क्रमांक केला जगजाहीर,0
अमृता फडणवीसांनी जागवल्या अटलजींच्या आठवणी ट्विट केला दुर्मिळ तसबीर,2
VIDEO असं केलं जातं हेलिकॉप्टरमधून वृक्षारोपण,2
यूपी कर्जमाफीचा फुगा फुटला अवघी X रूपयांची कर्जमाफी देऊन बळीराजाची कुचेष्टा,2
प्रेयसीसोबत सोबती बसला तेव्हा केला मित्राचाच खून,2
पुणे बावन्न लवकरच प्रेक्षकांच्या भेटीला,0
मुख्यमंत्र्यांच्या उपस्थितीत सदाभाऊंची ऊस समिती दिवाळी महुर होणार,2
प्रेमावर आधारित संग सिनेमाचं पहिलं पोस्टर रिलीज,0
# MeToo द्वार उघडताच नवाजनं मला बळजबरीनं कव मारली,0
एसटी कर्मचारी_वर्ग संघटनेलाच संप मिटवायचा नाहीदिवाकर रावते,2
उदयनराजेंच्या डाॅल्बीच्या भूमिकेला सातारकरांचा कोलदांडाढोलताशाच्या गजरात बाप्पांची जुलूस,2
SPECIAL REPORT रोगापेक्षा चिकित्सा भयंकर हाडवैद्य की हाडवैरी,2
बीडमध्ये पोलिसांककडूनच रमेश कदमाचा शाही आतिथ्य,2
हिंजवडीत लेबर कॅम्पचा छज्जा कोसळून एकाचा शेवट 3 शांतरस जखमी,2
पुण्यातल्या प्राथमिक प्रकृती केंद्रात गुर्भिणी महिल्यांच्या आरोग्याशी चाळा कॅल्शिअमच्या गोळ्याच न उपलब्ध,2
बदलापुरात सेनेच्या उपशहरप्रमुखांची गोळ्या झाडून हत्या,2
राकेश मारिया यांच्या आयुष्यावर येतेय वेबसीरिज,0
उष्णतेचा पारा बाहेरचा वाढणार क्षिती घ्या,2
VIDEO सुष्मिता सेन पुन्हा चर्चेत हा लुक मकवाना व्हायरल,0
बातम्यांमध्ये झळकण्यासाठीच राष्ट्रवादीवर परीक्षण सुप्रिया सुळे,2
क्ष किरण गॅलेरी ठाकरे सिनेमाच्या टीझर लाँचला अमिताभ बच्चन यांची हाजिरी,0
3 बाॅयफ्रेंड्ससोबत ब्रेकअपनंतर अतिश्रीमंत सेलिब्रिटीशी ही अभिनेत्री करतेय लग्न,0
महान न्यायालयाच्या खंडपीठाच्या मागणीसाठी वकिलांचा कोल्हापूर बंद,2
एजंट्सचे धाबे दणाणले सरकारविरोधात रस्त्यावर उतरले,2
कोल्हापुरी चपलेचं होणार सुधार,2
पहिल्याच दिवशी सेनाभाजप आमने सामने,2
श्रीनिवासन BCCI च्या अध्यक्षपदी बिनविरोध,1
ऑल द व्यंजन बेस्ट आजपासून महाराष्ट्र बोर्डाच्या दहावीच्या सत्यपरीक्षा,2
नाट्य संमेलनाचा उतरती कळा मुंबईत रंगभूमीचा इतिहास सांगणारं कलादालन उभारणार उद्धव ठाकरे,2
खडकवासला भरले उद्या पापा सोडणार,2
उद्धव ठाकरेंच्या बाऊंसरवर पवारांचा सिक्सर माझा स्कोअर सर्वोत्तमच,1
मराठीत उखाणा घेत धुकधुकी गर्लने दिला ठेच,0
बच्चू कडूंची असूड तीर्थयात्रा धडकणार पंतप्रधानांच्या गावावर,2
साहाय्यक बँकांना दिवाळखोरीत घालणार्‍या संचालकांवर निवडणूक लढण्यास दहा वर्षांची प्रतिबंध,2
फलदायी बँक गैरव्यवहार प्रकरणी अजित पवारांची आज शोध,2
वडापावची चव न्यारी मुंबईच पुण्यावर बहुत मुंबई इंडियन्स तिसऱ्यांदा चॅम्पियन्स,1
मुंबई पुण्यातही थंडीचा जोर गारठा आणखी वाढणार,2
गप्पा संजू हिंगेंशी ( इलाखा I ),2
अभिषेकऐश्वर्या सोडणार का अमिताभचं वसतिस्थान,0
काँग्रेसची दुसरी सूची ज्ञात होणार या आहेत आजच्या पंच मोठ्या बातम्या,2
मंत्र म्हटल्याशिवाय उपकरण सुरू होत ना निस्सीम गीतेंचा चमत्कारिक डाव,2
सार्वजनिक बलात्काराच्या २ घटनांनी औरंगाबाद हादरलं,2
दहीहंडीला अखेरीस भयरहित खेळाचा १०००००००,2
डेडलाईन देऊन चर्चा होणार ना मुख्यमंत्र्यांचा राष्ट्रवादीला छाप,2
वैरण खाऊ घालणाऱ्या बैलाने चेहऱ्यात खुपसले शिंग वयोवृद्ध महिलेचा देहान्त,2
अॅट्रोसिटी क्रम तापट करा बारामतीत दलित समाजाचा विराट मूकमोर्चा,2
लोकसभा आणि महाराष्ट्रातील विधानसभा गोळा होणार,2
थोरला संगीतकार रवींद्र जैन यांचं निधन,0
उदयनराजेंचा नादखुळा शहरात चालवला कचऱ्याचा डंपर,2
श्रीराम कदम यांचा तो मोबाईल खेप डायल केल्यावर बघा काय झालं पहा VIDEO,2
वाढदिवसनिमित्त अक्षय कुमारन दिलं चाहत्यांना स्पेशल गिफ्ट,0
मोदींवर तपशील करण्यापेक्षा सत्तेतून बाहेर पडाशेलार,2
आमिर खानचा फिरंगी धग लाँच सिनेमातले अवांतर ठग्ज पाहिलेत का,0
लढाऊ विमान तेजसमधून नमती भुमिका घेणे घेणारी पीव्ही सिंधू नदी प्रथम सुता,1
मुख्यमंत्री देवेंद्र फडणवीस गारपीटग्रस्तांच्या भेटीला,2
विरुष्काच्या रिसेप्शन पत्रिकेत पर्यावरण रक्षणाचा निरोप,0
सुईन प्रबळ इच्छा उमेश कामत म्हणतायत वंदे मातरम्,0
LOK SABHA ELECTIONS 2019 DATE बारामती मतदारसंघामध्ये कधी होणार मतदान,2
BIG BREAKING हिंदुत्ववाद्यांकडे १६ तारीख पिस्तुल्स होत्या तयारदोन वापरल्या,2
शाईफेक प्रकरणामागे कोण कसून तपासणी व्हावी पाटील,2
दीपालीशी इलेक्शन गप्पा,0
मांढरदेवीच्या 5 भाविकांना विषबाधा,2
विरोधकांचे डिपॉझिट जप्त होईल असाच प्रयास करू नारायण राणे,2
नितेश राणेंनी फेकला मत्सव्यवसाय आयुक्तांवर मत्स्य,2
असं आहे कपील शर्माचं नवं कुटुंब,0
औरंगाबाद पालिकेत गैरव्यवहारांमुळे तिजोरीत खडखडाट,2
आणखी केवढा जणांचे जीव घेणार टोलवरच्या आयआरबीच्या अधिकाऱ्यांना सिंधुताईंनी झापलं,2
त्र्यंबकेश्वरमध्ये 2 पुरोहितांकडून 2 कोटी रोख साडेचार किलो सोनं जप्त,2
कोल्हापूरमध्ये 20 नगरसेवकांची पदं धोक्यात,2
लोकसभा निवडणूक 2019 माढा मतदारसंघामध्ये कधी होणार मतदान,2
फिल्म रिव्ह्यु घायल वन्स अगेन,0
मुंबापुरीत वर्ल्ड बॉडीबिल्डिंग चॅम्पियनशिप,1
बाबासाहेबांचे विचारच या देशाच्या प्रगतीसाठी प्रेरणादायी पंतप्रधान,2
मुंबईपुणे एक्स्प्रेस वेवर लांबच आलिशान रांगा,2
नांदेडमध्ये उद्गीर रोडवर वऱ्हाडाच्या टेम्पोला टँकरची ठोकर ११ पूर्णतया,2
असंही सीमोल्लंघन अंबाबाईचा मंदिरात कैद्यांच्या केलेले 175 लांख लाडू वाटले,2
कोकणरायगड पाऊसफुल्ल नद्या धरणं काठोकाठ,2
नौका मीही हिंदू धर्म सोडेनमायावती,2
अटकाव उठवली अता हापूस निघाला युरोपला,2
चौदा फेब्रुवारीला पंतप्रधान बारामतीत,2
एका आईची हॅपी गोष्ट,2
राज्यातील दहा आयपीएस अधिकाऱ्यांच्या बदल्या,2
VIDEO आणि एअरपोर्टवर भेटलेली ती चक्क प्रभासच्या गालावर चापट मारून पळून गेली,0
गुजरात निकालानंतर महाराष्ट्रात दोन्ही काँग्रेसच्या आघाडीसाठी आमदारांचा वाढता दबाव,2
Sonali Bendre Photo कर्करोगग्रस्त सोनाली बेंद्रे या वेळेस दिसतेय अशी समक्ष आला तसबीर,0
अबबनागपुरातल्या इंडियन चुथडा काँग्रेसच्या आयोजनावर २८ प्रत पंच्याशी लाखांचा खर्च,2
दमलेल्या बाबांची गोष्ट मोठ्या पडद्यावर,0
मराठवाडावासियांना जिगर जायकवाडीचं झिलई रोखण्यास कोर्टाचा अव्हेर,2
बिग बींच्या पिंकची झलक,0
बुरखा घालण्याच्या जबरदस्तीमुळे सौम्या स्वामीनाथनची इराणच्या बुद्धिबळ स्पर्धेतून माघार,1
मोहम्मद हफीजने स्वीकारलेला पराभव पण शोएब अख्तरच्या फोनने बदलले आयुष्य,1
चंद्रमणी पाटलांना मानाचे पान मंत्रिमंडळात दुसरे थांगपत्ता,2
लोकसभा पोटनिवडणूक प्रचारासाठी मुख्यमंत्री पालघरमध्ये,2
पाहा तो व्हिडिओ ज्याने जस्टिनचे जैव बदलून टाकले,0
संजूबाबाने दिला बाप्पाला सांगावा,0
जमिनीच्या वादातून हत्या करून शव जाळला,2
90 च्या दशकातील बडा गवई नितीन बाली यांचं अकल्पित युग,0
पुण्यात थर्टी फर्स्टसाठी तळीरामांना तब्बल 3 लांक 71 1000 परवाने वाटप,2
देखील अवई न व्यंजन अक्षयसलमान दिसणार करणच्या सिनेमात,0
बारामतीकरांचा अजित पवारांवर वावर हडपण्याचा कलंक,2
सोनाली बेंद्रेला डोळ्यांनी थोडं थोडा दिसायला लागलं त्यावेळी,0
वेस्ट इंडिजची भारतावर १ तारीख विकेटनं शर्थ,1
ICC Award मुंबईचा भूमंडल शॉ ते दिल्लीचा विराट कोहली यांचा इज्जत,1
डीएसकेंचा अटकपूर्व जामीनगिरी हायकोर्टात मंजूर,2
दीपिकाच्या ‘‪XXX रिटर्न आॅफ झेंडरची झलक,0
सलमानचं दिवाळी गिफ्ट टायगर जिंदा हेच पोस्टर रिलीज,0
जायकवाडीसाठी गंगापूर धरणाच्या पाण्यामुळे गोदावरी दुथडी,2
वर्षभरात पाचशे बांगलादेशी मुलींना भारतात विकले आरोपीची धक्कादायक कबुली,2
सोलापुरात सैराटची उजळणी आईवडिलांनी सुरवातीला मुलीला संपवले आज पतीचा मृतक आढळला,2
सिंधुदुर्गात नरकासुराचा संहार करा केसरकर,2
मुलं सांभाळणं जड झालं म्हणून जन्मदात्यांकडून मुलांची हत्या,2
आता बोला या गावात आहे चक्क शिव्या देण्याची प्रथा,2
स्पॉट फिक्सिंग मय्यप्पनसह 22 जणांवर चार्जशीट दाखल,1
पुण्यात घडला मुन्नाभाई स्टाईल प्रकाररुग्ण म्हणून उधाण झाले रोझमरह कामगार,2
सेनेत स्वाभिमान असेल होडगे सत्तेतून बाहेर पडून दाखवावं पवारांचं टीकास्त्र,2
महाराष्ट्रीयन सिनेमा सन्मान पुरस्काराबद्दल,0
INDENG 3rd ODI इंग्लंडने वनडे साखळी जिंकली भारतावर ९ गडी राखून सरशी,1
डियर जिंदगीकहानी 2चं पोस्टर लाँच प्रमोशनसाठी सिनेमे सरसावले,0
राज ठाकरेंनी घेतली पाथर्डीतील दलित कुटुंबीयांची गाठभेट,2
GoBackModi यवतमाळमध्ये PM मोदींच्या विरोधात पोस्टरबाजी VIDEO,2
डिझेलचा भडका एसटीला बसणार तिकिटांच्या दरवाढीला संमती,2
कच्ची मेथी खाल्ल्याने महिलेचा चिरनिद्रा,2
श्रीलंकेवर भारताचा विराट जय,1
दुसऱ्या दिवशीही चिकित्सक सार्वजनिक रजेवर,2
मराठी आंदोलनाच्या आगीतही सांगली आणि जळगावात इंदीवर उमललं,2
राष्ट्रवादीचे आमदार किसन कथोरेंची आमदारकी धोक्यात,2
# Metoo स्त्रीनं संधीसाठी वळण पुढे करताना आपली चूक ना ते तपासून पहावं निशिगंधा वाड,0
मराठवाडा आणि विदर्भावर रुसलेला पाऊस धो धो बरसला पुणेमुंबईतही मुसळधार,2
उत्पन्न लव्ह यूमुंबई फ्लॅशमॉब,0
नवाजुद्दीनशी दिलखुलास गप्पा,0
शो टाइम निवडुंगाचे कैक चिन्ह,0
नेत्यांवर टीका हा देशद्रोह गृहविभागाचा अजब हुकुम,2
काय आहे मुनी कपूरला कॅन्सर झाल्याच्या अफवेमागचं खरा,0
कोल्हापुरात काँग्रेसचा डाव उंचावला भाजपसेनेला धोबीपछाड,2
VIDEO पंकज उधास म्हणतायत अमेय दैवत निस्सीम,0
VIDEO अर्भकाची वासलात लावण्यासाठी हॉस्पिटलमध्येच खोदलं चेंबर,2
निर्मूलन भीषण रिलीजसाठी कटिबद्ध,0
भायखळ्याच्या पोलिसदल कॉन्स्टेबलचा नाशकात अल्पवयस्क मुलीवर जबरदस्ती,2
‬ धर्मक्षेत्र विठ्ठल मालगुझारी विठ्ठलअवघे गर्जे पंढरपूर,2
INDAUS कांगारुंचा दावा खल्लास भारताचा दणदणीत जय,1
सिमरनच्या ट्रेलरमध्ये कंगनाचा हटके अंदाज,0
हाॅलिवूड नक्षत्र कायलीची अवकृपा अॅप कंपनीला भोवली,0
लासलगाव मार्केट बंदच,2
ब्रेकअपची चर्चा करणाऱ्यांना रणवीरदीपिकाचं उत्तर दिशा,0
रिव्ह्यु फुल्ल टू टाइमपास,0
फ्लॅशबॅक 2015 या वर्षात यांना आपण मुकलो,2
जालना मतदार संघात ट्विस्ट प्रसेवक खोतकरांनी केली तलवार खजिना,2
कान फिल्म फेस्टिवलमध्ये ऐश्वर्या करणार देवदासचं प्रमोशन,0
ह्यामुळे बाजीरावमस्तानी बाजीरावांच्या मेल्यावर मस्तानीने केली होती आत्महत्या,0
सहाव्या कीमोनंतर इरफान खानने घेतला हा श्रेष्ठ निर्णय,0
राज्यभरात गुढीपाडव्याचा चैतन्यशक्ती नववर्षाचं जल्लोषात स्वागत,2
अंथरुणात लघूशंका केल्याने वडिलांनी दिले मुलाला चटके,2
Bigg Boss Marathi वाईल्ड कार्ड स्पर्धक शर्मिष्ठा राऊत बिग बॉसच्या घरामधून बाहेर,0
परतीच्या पावसामुळे नाशिकच्या बाजारपेठेत भाज्या महागल्या,2
दोन्ही अझरशी बातचीत,0
महेश मोतेवारची आरोग्य बिघडली रुग्णालयात केलं दाखल,2
त्यासाठी आजही सुनील गावस्करांना संसार ‘गोवास्कर’ हाक मारतात,0
अजित पवारांच्या बुद्धीचं दिवाळं निघालं जनक रामदेव,2
औरंगाबादेत शांतीगिरी महाराजांनी खैरेंच्या विरोधात फिरून उत्साह थोपटले,2
पाथर्डीचे माजी आमदार पद्म राजळेंवर दुपारी अंत्यविधी,2
रणबीरदीपिकाची मटरगश्ती,0
राजेंच्या लढाईत कुणाची बाजी,2
नागपूरच्या आमदार निवासात पोरवयाचा मुलीवर सामुदायिक जबरी संभोग,2
गुहागरमध्ये भारतीय जनता पार्टी नगरसेवकाची खेकड महिलेला मारहाण,2
राष्ट्रोदय कार्यक्रमात संघाचं तगडा शक्तीप्रदर्शनतीन अवधान स्वयंसेवक उपस्थित,2
महाराष्ट्र तोडण्याची भाषा करणं म्हणजे रखवालदारानेच गडबड केल्यासारखं शिवसेना,2
शनायाच्या दिवाळी फराळाबद्दल ऐकलंत तर अजुबा वाटेल,0
गौरी आल्या घरा पूजन गौराईचं,0
टॉक टाइममध्ये पॅडी पांढरा अवाक,0
धक्काबुक्कीनंतर चंद्रमणी खैरे भेटले काकासाहेबाच्या कुटुंबियांना,2
एसीपी प्रद्द्युम्न बनलेत पारसीबाबा,0
सोशल मीडियावर सगळ्यांना भुरळ पाडणारी सुद्धा तारका आहे तरी कोण,0
हे अंदाजपत्रक ऐतिहासिक आणि अप्रूप मुख्यमंत्री,2
भारती सिंगच्या लग्नात राखी आणि मलिष्काचा असा जलवा,0
Bhiwandi Panvel Malegaon Election Results 2017 Live पनवेलमध्ये भाजप शिबाड भिवंडीमालेगावमध्ये काँग्रेस,2
चॅम्पियन्स पुनः येताय चेन्नई जिल्हा आणि राजस्थानला आयपीएलचे द्वार मोकळे,1
आजपासून मुंबई पुणे एक्स्प्रेस वेवर मेगाब्लॉक असं असेल वेळापत्रक,2
वर्षाच्या पहिल्या दिवशी या आहेत महत्त्वाच्या पाच बातम्या,2
अंगणवाडी सेविकांना मेस्मा लागू करण्याच्या निर्णयाला स्थगिती,2
राज्यातली मोठी धरणं भरली पाण्याचा विसर्ग सुरू,2
पाण्या विना आम्ही दाहीदिशा अनवाणी,0
गुटखाकिंग रसिकशेठ धारीवाल यांचं इतिश्री,2
भुजबळांकडे 2563 कोटींची धन,2
अधी मलाईकाशी सोडचिठ्ठी आता हिच्या प्रेमात आहे अरबाज,0
दिग्दर्शक संदीप सावंतशी दिलखुलास गप्पा,0
सबनीस मॉर्निंग वॉकला प्रकृती चला सनातनची दबकावणी,2
स्वच्छंद विदर्भाची लग्नाची_मागणी करणार्‍या संघटनांच्या बैठकीत श्रीहरी अणेंची हाजिरी,2
कविवर्य मंगेश पाडगावकर यांच्यावर प्रशासकीय इतमामात अग्निसंस्कार,2
मतदान करा… सेल्फी पाठवा आणि व्हा मतनायक,2
राज्यभर दिवाळी पाडव्याचा शक्ती बाजारपेठांमध्ये खरेदीसाठी घोळका,2
विदर्भानं जिंकला इराणी करंडक विजयाची रक्कम दिली शहिदांच्या कुटुंबीयांना,1
दबंग गर्ल सोनाक्षी सांगतेय बॉर्डरवरच्या जवानांबरोबरचे अविस्मरणीय अनुभव,0
बबन घोलप निवडणूक लढवण्यास अपात्र,2
मुख्यमंत्र्यांनी रद्द केले राज्यातले दौरे,2
पुण्याच्या ड्रग्जच्या धंद्यातली लेडी डॉन आरती मिसाळ अखेर जेरबंद,2
नाशिकमध्ये सेनेला अपयश देण्यासाठी भाजपचा राष्ट्रवादीला पारितोषिक,2
महोदय केदारेश्वर फुलेंना अभिवादन,2
आज दिवसभरातील 5 महत्त्वाच्या बातम्या,2
धुळ्यात बंडखोरीची लागण सर्वच पक्षांना निवडणुकीच्या रिंगणात 356 आवेदक,2
युतीसाठी खासदारांचं मातोश्रीवर दबावतंत्र उद्धव यांच्याकडून कानउघडणी,2
बिग बाॅसचा नवा प्रिन्स,0
WorldWilflifeDay शार्दूल हरीण साळिंदर यांना असं गोळा खेळताना कधी पाहिलंय का यांच्या कुटुंबात आहेत हे सगळे सदस्य,2
कोल्हापूरमध्ये सासऱ्यानं सुनेवर आणि नातवंडांवर शस्त्रानं केला हमला,2
बटाटेवडे सूपने राज्याचे विचारणा सुटणार काअजित पवार,2
जेव्हा ब्रह्मास्त्रच्या नायिकेला आलिया कपूर म्हटलं तेव्हा मिळालं हे उत्तर,0
दिवसभरातील महत्त्वाच्या बातम्यान्यूज18 लोकमतचं स्पेशल बुलेटिन ( पंचवीस जून ),2
भाजप अल्पमतातलं शासनव्यवस्था स्थापन करण्याच्या तयारीत,2
सासूच्या निधनाचा आनंद शुद्ध केल्यामुळे पतीने काढला तुला बायकोच्या आत्महत्येचा केला बनाव,2
राज्यविषयक मैदानातही श्रीशांत तोंडावर आपटला मतदारराजाने दाखवला घरगुती माया,1
देख भाई देखमधली लोकप्रिय आजी म्हणजेच तेजोगोल नर्गिस राबडींचं काळ,0
शासकीय हॉस्पिटलमधील दिडता सहस्र स्टाफ संपावर,2
तारका पान पेठेसोबत पहा गौरी परंपरा,0
जिमच्या एका तासासाठी हजारो रुपये देते शर्यत स्टार आकडा ऐकून बसेल झटका,0
पुण्याची पोरसवदा सुता इसिसच्या संपर्कात,2
VIDEO हिंगोलीमध्ये मुख्यमंत्र्यांच्या सभेत गोंधळ,2
India Pakistan एकाच ओव्हरमध्ये ३ षटकार अब्दुल कादिरने सांगितली सचिनच्या त्या खेळीची आठव,1
महाराष्ट्रीय समाजासंदर्भातील अहवाल स्वरूप याचिकाकर्त्यांचा कोर्टात दुशमनगिरी,2
साज नूतन चिन्ह नवीन,0
भारतीय जनता पार्टी मध्यावधी निवडणुकांसाठी तय्यार,2
भारतऑस्ट्रेलिया 1ला टेस्ट 9 डिसेंबरपासून,1
हा पहा नागरी भावेचा काशिनाथ घाणेकर लू,0
सीबीआयने सर्वसाधारण केलेला साक्षीदार भ्रष्टाचारी अभय वर्तक,2
लेडी सिंघमचा रोडरोमियोंना कोल्हापुरी हिसका,2
तुकोबारायांच्या पालखीचं आज देहूतून गमन,2
तीर्थरूप भाऊ जनताच ठरवणार नाही अग्रलेखातून शिवसेनेला शालजोडे,2
डेक्कन क्वीनच्या वाढदिवसाला गालबोट जागेसाठी नारी प्रवाशांची दादागिरी,2
राजमाता जिजाऊंच्या वाड्याची दुरवस्था प्रशासनाचं अनवधान,2
तरुणीचे मुंडन करून व्हिडिओ केला व्हायरल आरोपित अटकेत ,2
ओवेसींना हादरा एमआयएमसह 129 पक्षांची नोंदणी रद्द,2
Take Care Good Night Movie Review ही तर तुमची आमचीच कथा,0
मॅगीमुळे माधुरी दीक्षित अडचणीत FDA बजावली नोटीस,0
FIFA WC 2018 बेल्जियमकडून शक्तिवंत ब्राझीलचा बीमोड,1
2018चे सणलाँग वीकेण्ड आणि मोठे सिनेमे,0
टाईम प्लीजच्या टीमसोबत गप्पा,0
मोराची शिकार करून मांस चंदनाच्या लाकडांवर शिजवलं,2
विद्यार्थ्यांना खेळायला पाठवून झोपा काढणारे मास्तर कॅमेऱ्यात तित्तिर व्हिडिओ व्हायरल,2
स्तानिस्लास वावरिंकाची नदालवर अपयश,1
धुळ्यात महापौर पदासाठी इसाळ हे आहेत तीव्र दावेदार,2
यंदाच्या वर्षी आंब्याच्या उत्पादनात रांजण होण्याची शक्यता,2
कोल्हापूरच्या टोलप्रकरणी शिवसेनेचे 2 आमदार निलंबित,2
बसंत गीतेंचं वात्रट गार अख्खा नगरसेवक इंजिनात परतले,2
विजयानंतर अंडर19 क्रिकेट टीमवर कौतुकांचा वर्षाव,1
भीमा कोरेगावमध्ये विजयस्तंभाला सलामी देण्यासाठी लोटला भीमसागर,2
हर्षवर्धन जाधवांची पोलिस विभाग निरीक्षकाला मारहाण,2
चांद निखळला कुलदीप पवार काळाच्या पडद्याआड,0
नाफेडची तूर खरेदी बंद खरेदी केंद्राबाहेर लांबच दूर रांगा,2
दुष्काळामुळे लोकं 2 लग्न समारंभ करतायबसपा खासदाराने तोडले अकलेचे तारे,2
जीएसटी विधेयक विधानसभेत एकमताने मंजूर,2
नाशिकमध्ये राज ठाकरेंनी केली पुरग्रस्त भागाची पाहणी,2
प्रवाशांच्या दबावामुळे मध्य_भाग रेल्वेने बदलेले वेळापत्रक घेतले आधी,2
कपाळी मांजरेकर आणि भगवान बुद्ध जाधवला लाईन व्यस्त का लागतायत,0
डोण चव्हाणांना लोकांनी डोक्यावर घेतलं असतं पवार,2
महाशीर मासा आढळला तरचं तरंगिणी भागीरथी चकाचक,2
सांगलीत द्राक्षवेल बागायतदार शेतकऱ्याची आत्महत्या,2
मद्रास एक्स्प्रेस पनवेलमध्ये येताच स्फोट होणार मुंबई पोलिसांना निनावी फोन,2
धनगर जात आरक्षणाची दस्तऐवज गायब शासकीय वकिलांची धक्कादायक श्रुति,2
टीव्ही रिमोटसाठी बहिणीने घेतला भावाला चावा,2
आग अन् कणा संगट सैराटची पंचावन्न कोटींची झिंगाट कमाई,0
बीसीसीआयच्या अध्यक्षपदी हाव ठाकूर यांची बिनविरोध निवड,1
कोल्हापूरनाशिकमध्ये महामोर्चा,2
मंत्रीआमदारांचे अच्छे दिन एक ते दिडता लांक वेतन भत्ता,2
मेधा खोले यांनी कागाळी घेतली मागे,2
दुष्काळग्रस्त शेतकर्‍यांना प्रीती झिंटाने दिला मदतीचा भाग,2
हॅपी ओनामा होऊ शकतेराजनी दिले उद्धवशी चर्चेचे डाय,2
२ 10000000 द्या तिकीट घ्या,2
पुण्यात मुलानेच केली माऊली वडिलांची वध,2
नथुराम कोण पोलिसांकडूनच आंदोलकांना गोळ्या घालण्याची धमकी,2
पराभवाचं खापर कुणावर फुटणार,2
संभाजी भगतही पुरस्कार फिरून करणार,2
उद्धव ठाकरेंनी मुख्यमंत्रिपदासाठी युतीपणाला लावली राणे,2
सापाच्या विषाची तस्करी २ कोटींचं गरळ जप्त,2
घोटाळा अगेनचं नवं पोस्टर लाँच,0
VIDEO विजयानंतर विराटचा तीर्थरूप उलगडा म्हणाला या हिंदुस्थान गोलंदाजाची वाटते भीती,1
संपकरी 265 कंत्राटी चोखंदळ निलंबित,2
तोपर्यंत दाभोलकर कुटुंबीयांनी पद्मश्री स्वीकारू नये,2
